timestamp,PC,PCD,CH_data
1637046868688,14,0,28376 35443 27450 33566 32829 293 32791 30
1637046868689,15,2,28376 35443 27456 33568 32856 291 32794 30
1637046868690,16,81,28376 35443 27462 33571 32884 288 32796 30
1637046868689,17,97,28376 35443 27467 33573 32915 284 32797 30
1637046868690,18,49,28376 35443 27473 33576 32945 280 32798 30
1637046868689,19,23,28376 35443 27478 33578 32974 276 32799 30
1637046868690,20,246,28376 35443 27483 33581 33001 271 32799 29
1637046868689,21,189,28376 35443 27487 33583 33024 267 32798 29
1637046868691,22,85,28376 35443 27491 33585 33041 261 32798 29
1637046868691,23,1,28376 35443 27495 33587 33052 256 32797 28
1637046868691,24,30,28376 35443 27498 33588 33056 250 32796 28
1637046868732,25,77,28376 35443 27501 33590 33053 244 32795 27
1637046868732,26,0,28376 35443 27503 33591 33044 239 32795 26
1637046868732,27,2,28376 35443 27506 33591 33029 233 32795 25
1637046868735,28,0,28376 35443 27508 33592 33009 226 32795 25
1637046868735,29,0,28376 35443 27509 33592 32984 220 32796 24
1637046868735,30,0,28376 35443 27511 33593 32955 214 32797 23
1637046868736,31,0,28376 35443 27512 33593 32923 208 32799 22
1637046868736,32,0,28376 35443 27513 33594 32888 202 32801 21
1637046868736,33,0,28376 35443 27513 33595 32852 196 32804 20
1637046868808,34,0,28376 35443 27514 33595 32814 191 32807 19
1637046868808,35,0,28376 35443 27514 33595 32776 185 32811 18
1637046868808,36,0,28376 35443 27514 33595 32739 180 32815 17
1637046868808,37,0,28376 35443 27514 33595 32700 175 32819 16
1637046868811,38,17,28376 35443 27514 33595 32662 170 32824 15
1637046868811,39,1,28376 35443 27514 33595 32624 165 32828 14
1637046868812,40,30,28376 35443 27514 33595 32587 161 32833 13
1637046868811,41,79,28376 35443 27514 33595 32550 157 32837 13
1637046868811,42,0,28376 35443 27515 33596 32514 153 32842 12
1637046868812,43,3,28376 35443 27515 33596 32479 150 32845 11
1637046868811,44,0,28376 35443 27516 33597 32444 147 32849 11
1637046868811,45,0,28376 35443 27516 33597 32410 145 32851 10
1637046868812,46,0,28376 35443 27517 33598 32378 143 32853 10
1637046868814,47,0,28376 35443 27518 33599 32348 141 32853 10
1637046868814,48,0,28376 35443 27520 33600 32321 140 32853 10
1637046868815,49,0,28376 35443 27521 33601 32296 138 32851 10
1637046868814,50,0,28376 35443 27523 33603 32274 138 32849 10
1637046868814,51,0,28376 35443 27526 33604 32256 137 32844 10
1637046868815,52,0,28376 35443 27528 33606 32240 137 32839 11
1637046868814,53,0,28376 35443 27531 33608 32226 138 32833 11
1637046868814,54,17,28376 35443 27534 33610 32216 138 32826 12
1637046868815,55,1,28376 35443 27537 33612 32209 139 32818 12
1637046868814,56,10,28376 35443 27540 33614 32205 140 32810 13
1637046868853,57,79,28376 35443 27544 33617 32205 141 32802 14
1637046868853,58,0,28376 35443 27549 33620 32208 143 32793 15
1637046868853,59,4,28376 35443 27553 33623 32214 145 32785 16
1637046868855,60,0,28376 35443 27558 33626 32223 147 32777 18
1637046868856,61,0,28376 35443 27563 33630 32235 150 32769 19
1637046868855,62,0,28376 35443 27568 33634 32249 152 32762 20
1637046868856,63,0,28376 35443 27573 33637 32265 156 32755 22
1637046868855,0,111,28376 35443 27578 33640 32282 159 32748 24
1637046868856,1,65,28376 35443 27583 33644 32299 163 32742 25
1637046868928,2,177,28376 35443 27589 33646 32318 167 32736 27
1637046868928,3,24,28376 35443 27595 33649 32338 171 32731 29
1637046868928,4,96,28376 35443 27600 33652 32359 176 32727 31
1637046868928,5,139,28376 35443 27606 33654 32380 182 32724 33
1637046868930,6,85,28376 35443 27611 33657 32402 187 32722 35
1637046868931,7,1,28376 35443 27617 33659 32425 193 32721 37
1637046868930,8,30,28376 35443 27622 33661 32447 200 32722 39
1637046868931,9,77,28376 35443 27627 33664 32471 207 32723 41
1637046868930,10,0,28376 35443 27631 33666 32495 214 32726 43
1637046868931,11,1,28376 35443 27636 33669 32519 222 32730 45
1637046868932,12,0,28376 35443 27640 33671 32543 231 32734 47
1637046868933,13,0,28376 35443 27644 33675 32568 239 32739 48
1637046868932,14,0,28376 35443 27649 33679 32592 249 32745 50
1637046868933,15,2,28376 35443 27655 33682 32617 258 32751 52
1637046868932,16,81,28376 35443 27661 33687 32642 268 32757 53
1637046868933,17,97,28376 35443 27667 33691 32666 278 32763 55
1637046868934,18,49,28376 35443 27673 33695 32690 288 32768 56
1637046868934,19,23,28376 35443 27680 33700 32715 299 32775 57
1637046868934,20,246,28376 35443 27686 33704 32738 310 32781 58
1637046868934,21,189,28376 35443 27693 33707 32762 321 32787 59
1637046869097,22,85,28376 35443 27699 33710 32785 331 32793 60
1637046869097,23,1,28376 35443 27705 33713 32807 342 32798 60
1637046869097,24,30,28376 35443 27711 33716 32829 353 32803 60
1637046869097,25,77,28376 35443 27717 33719 32851 363 32807 61
1637046869097,26,0,28376 35443 27723 33722 32871 373 32810 61
1637046869112,27,2,28376 35443 27729 33724 32890 383 32812 60
1637046869097,28,0,28376 35443 27735 33726 32908 392 32813 60
1637046869097,29,0,28376 35443 27740 33728 32925 401 32813 60
1637046869112,30,0,28376 35443 27745 33731 32940 409 32812 59
1637046869097,31,0,28376 35443 27750 33733 32953 416 32809 58
1637046869097,32,0,28376 35443 27755 33736 32965 422 32806 58
1637046869112,33,0,28376 35443 27759 33739 32974 428 32801 57
1637046869115,34,0,28376 35443 27764 33742 32982 433 32795 55
1637046869115,35,0,28376 35443 27768 33745 32987 436 32788 54
1637046869116,36,0,28376 35443 27773 33748 32991 439 32781 53
1637046869115,37,0,28376 35443 27777 33751 32993 440 32773 52
1637046869115,38,17,28376 35443 27781 33754 32992 441 32766 50
1637046869116,39,1,28376 35443 27785 33757 32990 440 32758 49
1637046869115,40,30,28376 35443 27790 33761 32985 438 32750 47
1637046869115,41,79,28376 35443 27794 33764 32979 435 32743 45
1637046869116,42,0,28376 35443 27798 33767 32970 431 32735 44
1637046869115,43,3,28376 35443 27802 33770 32959 425 32729 42
1637046869117,44,0,28376 35443 27807 33772 32945 419 32722 40
1637046869118,45,0,28376 35443 27811 33775 32930 411 32717 39
1637046869118,46,0,28376 35443 27815 33777 32913 403 32713 37
1637046869117,47,0,28376 35443 27819 33780 32895 393 32709 35
1637046869118,48,0,28376 35443 27823 33782 32877 383 32707 34
1637046869118,49,0,28376 35443 27827 33784 32860 372 32705 32
1637046869117,50,0,28376 35443 27831 33787 32843 360 32705 31
1637046869118,51,0,28376 35443 27834 33789 32829 348 32707 30
1637046869118,52,0,28376 35443 27837 33791 32817 335 32710 28
1637046869117,53,0,28376 35443 27840 33793 32808 322 32714 27
1637046869120,54,17,28376 35443 27843 33795 32801 308 32719 26
1637046869120,55,1,28376 35443 27846 33797 32798 294 32726 25
1637046869120,56,10,28376 35443 27849 33799 32797 280 32734 24
1637046869121,57,79,28376 35443 27852 33800 32797 266 32743 23
1637046869121,58,0,28376 35443 27855 33801 32799 252 32752 22
1637046869121,59,4,28376 35443 27858 33803 32802 238 32761 22
1637046869121,60,0,28376 35443 27861 33804 32804 225 32769 21
1637046869121,61,0,28376 35443 27864 33805 32806 212 32778 21
1637046869121,62,0,28376 35443 27867 33807 32806 199 32786 20
1637046869121,63,0,28376 35443 27870 33808 32805 187 32793 20
1637046869121,0,111,28376 35443 27873 33810 32802 175 32799 20
1637046869121,1,65,28376 35443 27877 33812 32798 164 32804 20
1637046869138,2,177,28376 35443 27881 33814 32792 153 32807 20
1637046869138,3,24,28376 35443 27885 33815 32784 143 32809 21
1637046869138,4,96,28376 35443 27889 33818 32777 134 32809 21
1637046869138,5,139,28376 35443 27894 33820 32769 125 32808 21
1637046869140,6,85,28376 35443 27898 33823 32764 117 32805 22
1637046869140,7,1,28376 35443 27902 33826 32759 110 32801 22
1637046869140,8,30,28376 35443 27907 33829 32757 103 32796 23
1637046869140,9,77,28376 35443 27910 33832 32757 97 32790 24
1637046869140,10,0,28376 35443 27913 33834 32761 92 32784 25
1637046869140,11,1,28376 35443 27915 33837 32768 88 32778 26
1637046869167,12,0,28376 35443 27918 33839 32777 84 32772 26
1637046869167,13,0,28376 35443 27921 33842 32790 80 32767 27
1637046869167,14,0,28376 35443 27925 33844 32808 78 32762 28
1637046869169,15,2,28376 35443 27929 33847 32828 75 32757 29
1637046869169,16,81,28376 35443 27932 33849 32853 74 32754 30
1637046869169,17,97,28376 35443 27936 33851 32880 72 32750 31
1637046869198,18,49,28376 35443 27940 33853 32911 71 32748 32
1637046869198,19,23,28376 35443 27944 33855 32943 70 32746 33
1637046869198,20,246,28376 35443 27947 33856 32978 70 32745 34
1637046869198,21,189,28376 35443 27950 33857 33014 70 32744 35
1637046869200,22,85,28376 35443 27953 33857 33051 70 32744 35
1637046869200,23,1,28376 35443 27953 33856 33089 70 32744 36
1637046869200,24,30,28376 35443 27952 33855 33127 70 32745 37
1637046869200,25,77,28376 35443 27948 33852 33166 70 32746 37
1637046869200,26,0,28376 35443 27942 33848 33203 70 32748 38
1637046869200,27,2,28376 35443 27934 33843 33239 71 32750 38
1637046869228,28,0,28376 35443 27923 33836 33273 71 32752 38
1637046869228,29,0,28376 35443 27910 33828 33304 71 32755 39
1637046869228,30,0,28376 35443 27897 33819 33331 71 32757 39
1637046869229,31,0,28376 35443 27881 33809 33353 71 32760 39
1637046869229,32,0,28376 35443 27863 33797 33370 72 32763 39
1637046869229,33,0,28376 35443 27842 33784 33380 72 32765 39
1637046869258,34,0,28376 35443 27820 33770 33384 72 32768 39
1637046869258,35,0,28376 35443 27796 33756 33381 72 32769 38
1637046869258,36,0,28376 35443 27771 33741 33369 72 32771 38
1637046869258,37,0,28376 35443 27745 33725 33350 72 32774 37
1637046869259,38,17,28376 35443 27718 33709 33322 72 32776 37
1637046869259,39,1,28376 35443 27693 33692 33288 73 32778 36
1637046869259,40,30,28376 35443 27668 33675 33247 74 32779 35
1637046869287,41,79,28376 35443 27642 33659 33200 75 32780 35
1637046869287,42,0,28376 35443 27617 33642 33149 76 32781 34
1637046869287,43,3,28376 35443 27592 33627 33094 78 32782 33
1637046869289,44,0,28376 35443 27568 33612 33038 80 32782 32
1637046869289,45,0,28376 35443 27545 33598 32980 83 32782 31
1637046869289,46,0,28376 35443 27523 33584 32924 86 32781 30
1637046869330,47,0,28376 35443 27502 33572 32869 90 32780 29
1637046869330,48,0,28376 35443 27483 33561 32818 95 32779 28
1637046869330,49,0,28376 35443 27465 33550 32770 100 32777 27
1637046869330,50,0,28376 35443 27449 33541 32727 106 32774 26
1637046869330,51,0,28376 35443 27434 33533 32689 113 32772 25
1637046869330,52,0,28376 35443 27420 33525 32655 120 32769 24
1637046869330,53,0,28376 35443 27409 33519 32627 129 32766 23
1637046869330,54,17,28376 35443 27399 33513 32603 138 32763 22
1637046869330,55,1,28376 35443 27391 33509 32583 148 32760 21
1637046869330,56,10,28376 35443 27384 33506 32567 158 32756 20
1637046869330,57,79,28376 35443 27378 33504 32554 169 32753 19
1637046869330,58,0,28376 35443 27374 33502 32544 181 32749 18
1637046869330,59,4,28376 35443 27372 33502 32536 194 32745 17
1637046869330,60,0,28376 35443 27371 33501 32531 206 32741 16
1637046869330,61,0,28376 35443 27371 33502 32529 219 32737 15
1637046869330,62,0,28376 35443 27371 33502 32529 233 32732 14
1637046869378,63,0,28376 35443 27372 33503 32532 246 32728 13
1637046869378,0,111,28376 35443 27373 33505 32537 259 32724 12
1637046869378,1,65,28376 35443 27375 33507 32545 273 32719 12
1637046869381,2,177,28376 35443 27377 33510 32555 286 32715 11
1637046869381,3,24,28376 35443 27381 33514 32568 298 32712 10
1637046869381,4,96,28376 35443 27385 33518 32582 311 32708 10
1637046869381,5,139,28376 35443 27391 33522 32599 323 32705 9
1637046869381,6,85,28376 35443 27397 33527 32617 334 32703 9
1637046869381,7,1,28376 35443 27404 33532 32637 344 32701 8
1637046869381,8,30,28376 35443 27412 33537 32658 354 32700 8
1637046869423,9,77,28376 35443 27420 33542 32680 363 32700 8
1637046869423,10,0,28376 35443 27429 33547 32704 371 32701 7
1637046869423,11,1,28376 35443 27438 33552 32728 378 32702 7
1637046869425,12,0,28376 35443 27448 33558 32754 383 32704 7
1637046869426,13,0,28376 35443 27458 33564 32779 388 32707 7
1637046869427,14,0,28376 35443 27468 33569 32805 392 32711 7
1637046869425,15,2,28376 35443 27478 33575 32831 394 32715 7
1637046869426,16,76,28376 35443 27488 33581 32857 395 32719 7
1637046869427,17,97,28376 35443 27498 33587 32881 395 32724 8
1637046869425,18,50,28376 35443 27508 33592 32904 394 32729 8
1637046869426,19,23,28376 35443 27518 33598 32925 392 32735 8
1637046869427,20,246,28376 35443 27527 33604 32944 389 32741 9
1637046869425,21,202,28376 35443 27537 33610 32959 385 32746 9
1637046869467,22,85,28376 35443 27546 33615 32970 379 32752 10
1637046869467,23,1,28376 35443 27555 33621 32978 373 32758 11
1637046869467,24,30,28376 35443 27563 33626 32981 366 32764 12
1637046869469,25,77,28376 35443 27571 33630 32979 358 32769 13
1637046869469,26,0,28376 35443 27578 33634 32973 349 32774 14
1637046869469,27,2,28376 35443 27584 33638 32963 339 32780 15
1637046869470,28,0,28376 35443 27590 33641 32948 329 32784 16
1637046869470,29,0,28376 35443 27595 33644 32930 318 32789 17
1637046869470,30,0,28376 35443 27600 33646 32909 307 32793 18
1637046869513,31,0,28376 35443 27604 33648 32884 295 32796 20
1637046869513,32,0,28376 35443 27607 33649 32858 283 32799 21
1637046869513,33,0,28376 35443 27609 33650 32831 270 32802 23
1637046869515,34,0,28376 35443 27611 33651 32803 258 32804 24
1637046869516,35,0,28376 35443 27613 33651 32775 245 32805 26
1637046869515,36,0,28376 35443 27613 33651 32749 232 32806 27
1637046869516,37,0,28376 35443 27614 33651 32722 220 32807 29
1637046869515,38,17,28376 35443 27614 33651 32698 208 32807 30
1637046869516,39,1,28376 35443 27613 33650 32676 195 32807 32
1637046869515,40,30,28376 35443 27612 33650 32657 184 32807 33
1637046869517,41,79,28376 35443 27611 33649 32641 172 32807 35
1637046869517,42,0,28376 35443 27610 33648 32629 161 32806 36
1637046869517,43,3,28376 35443 27609 33647 32621 151 32805 37
1637046869558,44,0,28376 35443 27608 33646 32616 141 32804 39
1637046869558,45,0,28376 35443 27607 33646 32615 132 32803 40
1637046869558,46,0,28376 35443 27607 33645 32617 124 32802 41
1637046869559,47,0,28376 35443 27606 33644 32623 116 32801 42
1637046869560,48,0,28376 35443 27606 33644 32632 108 32801 43
1637046869559,49,0,28376 35443 27606 33644 32643 102 32800 44
1637046869560,50,0,28376 35443 27606 33644 32657 96 32799 44
1637046869559,51,0,28376 35443 27607 33644 32674 91 32799 45
1637046869560,52,0,28376 35443 27607 33644 32691 86 32799 45
1637046869559,53,0,28376 35443 27608 33644 32711 83 32799 46
1637046869561,54,17,28376 35443 27609 33645 32731 80 32798 46
1637046869561,55,1,28376 35443 27611 33646 32751 77 32798 46
1637046869561,56,10,28376 35443 27612 33647 32770 75 32798 46
1637046869633,57,79,28376 35443 27614 33648 32790 74 32797 46
1637046869633,58,0,28376 35443 27616 33649 32810 74 32797 45
1637046869633,59,4,28376 35443 27618 33651 32828 74 32796 45
1637046869634,60,0,28376 35443 27620 33652 32845 74 32795 45
1637046869634,61,0,28376 35443 27623 33654 32860 75 32793 44
1637046869634,62,0,28376 35443 27626 33655 32872 76 32792 44
1637046869634,63,0,28376 35443 27629 33657 32882 78 32790 43
1637046869634,0,111,28376 35443 27632 33659 32890 80 32787 42
1637046869634,1,65,28376 35443 27635 33661 32894 82 32785 42
1637046869636,2,177,28376 35443 27638 33662 32895 85 32782 41
1637046869637,3,24,28376 35443 27641 33664 32893 87 32780 40
1637046869636,4,96,28376 35443 27643 33667 32888 90 32777 39
1637046869637,5,139,28376 35443 27646 33669 32879 93 32775 38
1637046869636,6,85,28376 35443 27649 33671 32867 96 32772 37
1637046869637,7,1,28376 35443 27652 33673 32852 99 32770 37
1637046869636,8,30,28376 35443 27656 33676 32835 102 32768 36
1637046869638,9,77,28376 35443 27661 33679 32816 105 32766 35
1637046869638,10,0,28376 35443 27667 33682 32795 107 32764 34
1637046869638,11,1,28376 35443 27672 33685 32772 110 32761 33
1637046869708,12,0,28376 35443 27678 33689 32750 112 32759 32
1637046869708,13,0,28376 35443 27684 33692 32727 114 32757 32
1637046869708,14,0,28376 35443 27690 33696 32705 116 32754 31
1637046869710,15,2,28376 35443 27697 33700 32683 118 32752 30
1637046869712,16,76,28376 35443 27703 33704 32663 119 32749 29
1637046869713,17,97,28376 35443 27709 33707 32645 121 32747 29
1637046869710,18,50,28376 35443 27716 33711 32629 121 32744 28
1637046869712,19,23,28376 35443 27722 33714 32615 122 32742 27
1637046869713,20,246,28376 35443 27729 33718 32603 122 32739 27
1637046869710,21,202,28376 35443 27735 33721 32595 123 32737 26
1637046869712,22,85,28376 35443 27742 33725 32588 122 32735 26
1637046869713,23,1,28376 35443 27748 33729 32584 122 32732 25
1637046869710,24,30,28376 35443 27754 33732 32582 121 32730 25
1637046869753,25,77,28376 35443 27761 33735 32582 120 32728 24
1637046869753,26,0,28376 35443 27768 33739 32583 119 32725 24
1637046869753,27,2,28376 35443 27774 33742 32585 118 32723 24
1637046869755,28,0,28376 35443 27781 33744 32587 116 32721 23
1637046869756,29,0,28376 35443 27788 33748 32591 114 32719 23
1637046869755,30,0,28376 35443 27794 33751 32594 113 32717 23
1637046869756,31,0,28376 35443 27800 33754 32598 111 32716 22
1637046869755,32,0,28376 35443 27806 33758 32603 108 32714 22
1637046869756,33,0,28376 35443 27812 33761 32608 106 32712 22
1637046869757,34,0,28376 35443 27818 33764 32613 104 32711 21
1637046869758,35,0,28376 35443 27823 33767 32618 102 32710 21
1637046869757,36,0,28376 35443 27829 33770 32625 100 32709 21
1637046869758,37,0,28376 35443 27834 33773 32632 98 32708 20
1637046869757,38,17,28376 35443 27839 33775 32640 96 32707 20
1637046869758,39,1,28376 35443 27844 33778 32649 94 32707 20
1637046869757,40,30,28376 35443 27849 33781 32659 92 32706 20
1637046869798,41,79,28376 35443 27853 33784 32671 90 32706 19
1637046869798,42,0,28376 35443 27858 33788 32683 89 32706 19
1637046869798,43,3,28376 35443 27862 33791 32697 88 32706 19
1637046869800,44,0,28376 35443 27866 33794 32711 87 32706 19
1637046869801,45,0,28376 35443 27870 33797 32726 86 32706 19
1637046869800,46,0,28376 35443 27873 33800 32741 85 32706 19
1637046869801,47,0,28376 35443 27877 33802 32756 85 32707 19
1637046869800,48,0,28376 35443 27880 33805 32769 85 32708 19
1637046869801,49,0,28376 35443 27883 33807 32783 86 32710 19
1637046869802,50,0,28376 35443 27886 33809 32797 87 32712 20
1637046869802,51,0,28376 35443 27889 33811 32810 87 32714 20
